50,28 gennaio 2020,giorgiav871,"Antipasti ottimi, piatti molto curati e originali, servizio familiare nello stesso tempo molto professionale, chef e caposala attenti ai particolari e sorprendentemente amichevoli . Buona scelta di vini. Lo consiglio vivamente. A presto!!!"
50,23 gennaio 2020,454fabs,"Locale simpatico, con rappresentazioni dei luoghi ormai storici della zona di 100celle.Piatti a dir poco spettacolari, sempre innovativi, una vera cucina gourmet. Ogni volta che vado, lascio fare loro nella scelta e non mi sono mai, mai pentito Carta dei vini ottima. Prezzi più che giusti per la qualità e l'innovazione.Continuate così"
50,21 gennaio 2020,Maxedi,Non lasciatevi ingannare dalla location non all’altezza della pizza fantastica! come le pizze napoletane è buona nell’impasto e ci sono tante varianti sfiziose. Personale gentile e disponibile
40,7 novembre 2019,tokeep,"Sono cilentana, ho vissuto 5 anni a Napoli, ho assaggiato tutte le pseudo pizzerie napoletane che ho potuto nei primi due anni a Roma. Avevo smesso di mangiare pizza, poi ho scoperto Cosmo che asfalta sicuramente nomi più noti e pizzerie sopravvalutate solo perché situate in zone più rinomate della città. Anche se non é paragonabile alla pizza che si può mangiare a Napoli, è tra le mie 3 preferite qui in città, è la pizzeria dove ordino più spesso. Molto buona, condimento abbondante e lievitata bene, con Cosmo non rischio di lievitare io durante la notte. Nota negativa la location: apprezzo l’impegno, il locale non è lasciato a se stesso, ma l’arredamento e i colori vintage lo rendono freddo. A mio parere guadagnerebbe luminosità e stile anche solo rivisitandolo in modo minimale. Ho cenato lì qualche volta, il personale è gentile, il proprietario disponile, ma mi sono sempre trovata in serate troppo caotiche, grande “caciara”, impossibile scambiare due chiacchiere, preferisco ordinare a domicilio."
30,14 giugno 2019,ironmax75,"La pizza napoletana é buona anche se no é tra quelle migliori che ho degustato, il prezzo é onesto e l'unica nota leggermente negativa é la location che risulta un ambiente un po freddo. La pizza resta comunque buona"
40,19 maggio 2019,731paolof,"Tutto perfetto compreso il conto, unica pecca il locale che non risulta particolarmente accogliente."
50,11 maggio 2019,dani_tambu,"Sono tornato in questo locale a distanza di 6/7 mesi. Potrete infatti leggere già un’altra recensione che feci (a 5 stelle).Sono felicissimo di dire che, anche la mia seconda esperienza è stata più che positiva.Menù che offre una vastissima varietà di pizze, fritti e antipasti buonissimi.La cameriera ci ha segnalato la presenza di mozzarella di bufala fresca e appena arrivata. Abbiamo quindi deciso di provarla e.... BUONISSIMA! Quando la mozzarella è stata tagliata, ha cacciato tutto il latticello, ciò vuol dire che si trattava di un prodotto di qualità e fresco. Il servizio? Velocissimo, nonostante la sala era mediamente piena.Le pizza? Inutile dirvi che erano buonissime.Molti paragonano la pizza di questo locale a quella napoletana. Io sinceramente, non avendo mai assaggiato quella napoletana, non posso fare il paragone. Ma sicuramente questa è veramente molto buona.Questi ragazzi meritano molto. Complimenti a voi, di cuore."
40,12 febbraio 2020,antonb334,"cucina tipica romana, antipasti di pizza, mortadella bio, salumi laziali e mozzarelle ...tutto di ottima qualità.. i piatti caldi sono curati , nel gusto si nota la freschezza degli alimenti. E' un posto semplice, un po rumoroso , ma nel complesso molto accogliente.il servizio è attento e veloce"
50,2 febbraio 2020,paa1612,"Locale enogastronomico dove, la mattina e il pomeriggio è sempre possibile acquistare formaggi e salumi regionali, ma poi a ora di pranzo e cena si trasforma con una bella interpretazione di cucina verace.Tutti prodotti sono dol, cioè di origine laziale, e una pizza fatta a mano con lievitazione naturale a 42 ore. Una teglia, non grandissima per due, scegliendola a base rossa o bianca, va dai 16 euro con ingredienti semplici, ai 18 di quella più elaborata fino ai 20 con ingredienti speciali.Il menu ricco di spunti e suggestioni è scritto sulla gigantesca lavagna a parete.Arredamento informale e con materiale di riuso. I prezzi sono leggermente troppo alti.Personale molto attento e accogliente.Consiglio, io ci torno sempre volentieri."
50,24 dicembre 2019,AGF1976,"Prodotti e piatti ottimi, legati al territorio e alla tradizione del territorio.Solo un appunto: le polpette al sugo dovrebbero essere servire con un po più di sugo, perché li il bello è la scarpetta .Il servizio è buono ma da affinare.Comunque complimenti, tornerò e consigliero il vostro locale molto volentieri."
50,19 dicembre 2019,diana angela f,"torno sempre con piacere. Per l'ottima qualità del cibo e la cordialità del servizio. Pietanze ricche e saporite e un'ottima pizza. Il top sono i formaggi e salumi laziali. Ma anche lo stinco, le polpettine... insomma si mangia davvero bene. Vini laziali, ovvio. Peccato gli avventori siano sempre molto rumorosi"
50,5 novembre 2019,201gaiap,"Il locale é molto carino e raccolto, i prodotti sono di alta qualità e davvero squisiti. La pizza merita una menzione speciale, come la gentilezza del personale, molto attento alle esigenze della clientela. Ci siamo tornati per la seconda volta e sicuramente ci ritorneremo di nuovo! "
40,21 febbraio 2020,galianil,Abbiamo mangiato bene con un servizio celere e cordiale. I piatti tutti come desiderati. Ritornerò sicuramente
40,17 febbraio 2020,BaldovinoM1,"Finalmente un posto romano (non classico) dove mangi in modo super saporito e tradizionale e paghi molto poco con servizio veloce ed efficace! Ottima cacio e pepe, super pasta con i fagioli e buona coda alla vaccinara. Centocelle, a due passi dall'uscita Metro Mirti, una vera garanzia! Altro che il centro ricco e turistico, viva la periferia!"
40,9 febbraio 2020,peppecalla,"Ottimo rapporto qualità prezzo, ci sono menù per tutte le tasche e i gusti. Bella l'atmosfera, seppur rumorosa, e buono il servizio"
50,26 gennaio 2020,Adamosky,"Classico ma non banale ristorante romano,fa parte di quei ristoranti di una volta dove entri e magni pe magnà,fatto da l rapporto qualità veramente unico,e le cacio e pepe è stata veramente unica,mi ha fatto tornare bambino come la preparava mia nonna! Altamente consigliato"
40,24 gennaio 2020,dvd6608,"Tradizionale romana e ottima la cucina, accogliente la simpatia e la naturale gentilezza del proprietario. Porzioni ottime e abbondanti. Locale informale, ti senti come a casa. Ottima la proporzione qualità e prezzo. Decisamente da provare. Complimenti."
50,18 febbraio 2020,Emiliano F,Locale carino e accogliente. Abbiamo preso 2 spritz particolari ed erano ottimi. Molto buoni anche i taglieri e la cheesecake. Abbiamo trovato anche parcheggio piuttosto facilmente. Consigliato!
50,15 febbraio 2020,MonapiLuca,"Un locale carinissimo, discreto e accogliente. Una vasta scelta di vini e birre, oltre ai classici apertivi, accompagnati da taglieri con prodotti ricercati e di qualità. Anche per cena c’è un menù che soddisfa ogni palato e gusto. Staff gentile e simpatico, assolutamente da provare! Bravi!"
50,26 gennaio 2020,filippopaciocco,"La qualità è estrema in tutto! Cortesia incredibile! Il mio locale preferito in zona! Vuoi bere una cosa? Drink e birre di un altro livello! Vuoi fare un aperitivo? Il tagliere è unico, con ogni volta prodotti nuovi da tutta italia! Vuoi cenare? Primi piatti, panini gourmet e altro veramente di alto livello! "
50,12 gennaio 2020,MichealLangdon89,"Uno dei migliori locali di Roma, tutto buonissimo, ma sopratutto la ragazza che sta in cucina e che serve ai tavoli è super carina!!"
50,8 dicembre 2019,453valentinal,"Sono venuta qui già un paio di volte. Il locale è piccolo e accogliente, personale davvero gentile. Tagliere ottimi, con salumi e formaggi particolari. Amatriciana un sogno! Davvero consigliato"
50,18 gennaio 2020,massimilianom262,"Passeggiando per Centocelle ci siamo imbattuti in questo locale, abbiamo deciso di entrare e farci consigliare dalla gentile cameriera.Premesso che non sono un cultore della carne, ma dopo aver assaggiato una ""prussiana"" mi sono dovuto ricredere: stasera credo di aver mangiato una delle migliori carni alla brace che mi siano mai capitate.Mia moglie ha preso anche una tartare con cipolla caramellata e pistacchi, ottima anch'essa!Se capitate da queste parti non esitate ed entrate, non ve ne pentirete!Il prezzo è onesto, il locale accogliente, la qualità dei prodotti ottima e il servizio ineccepibile...bisogna tornare."
50,12 gennaio 2020,Giulia9575,"Spesso vengo a mangiare in questo ristorante con gli amici e ogni volta che torniamo è sempre una piacevole esperienza, la carne è il loro pezzo forte, hanno sempre nuove proposte e il tocco delicato ma deciso dello chef rende tutto un piacere per il palato.Anche il servizio è ottimo e l'atmosfera rilassante, a mio parere tutto perfetto! Sempre bravi! "
50,4 gennaio 2020,illly87,"Locale accogliente e cibo ottimo. Lo consiglio veramente. Servizio molto buono, camerieri attenti e disponibili."
50,19 dicembre 2019,da89ma,"Siamo stati qui per una cena aziendale di fine anno. Tutto molto buono e carne deliziosa, la migliore che abbia mangiato. Rapporto qualità/prezzo molto buono."
40,29 novembre 2019,787andreal,"Abbiamo preso due tartare buonissime (forse un pó piccoline e costose) pappardelle al cinghiale ottime,carbonara ottima e gnocchi porcini e tartufo buoni (il tartufo comunque non l’ho sentito),bistecca di angus sublime a buon mercato...calice di vino 3€ onestissimo...insomma consigliato!!"
50,18 febbraio 2020,stefanolT8876DN,Tutto ottimo!  Qualità dei piatti atmosfera e prezzi.  Prodotti genuini e ricercati compreso il vino. Ottima scelta
50,14 febbraio 2020,marcocR141LN,"Da Marcello, una garanzia, dagli antipasti ai secondi, tutto eccezionale !!!!!! PS i dolci non sono da meno.......complimenti !!!"
50,27 gennaio 2020,JessicaJam,"Venire qui è un viaggio nel passato, nella tradizione romana, ai piatti che cucinavano le nonne a casa, piatti buonissimi che deliziano il palato, dai primi ai secondi, i piatti a base di pesce sono top quality!!! Dovete venire qui per forza se capitate da queste parti "
50,8 gennaio 2020,gabriroby2013,"E' la trattoria tipicamente romana di centocelle che preferisco. Mi piace l'ambiente calmo ma caratteristico e mi piacciono ovviamente le portate. I fagioli con le cotiche, la trippa, i fiori di zucca, la carbonara, la gricia, maccheroni alla paiata, ossobuco, cicoria puntarelle etc etc... tutto davvero buono (una volta ogni tanto ci può stare). Tappa fissa per cene romane."
50,9 novembre 2019,Gabriele971,Un ottimo posto dove mangiare piatti tipici romani. I veri sapori di una volta. Personale gentile e cordiale. Siamo rimasti piacevolmente
50,14 settembre 2019,costantinof731,"Birre artigianali buonissime e per tutti i gusti. I panini ottimi. Consiglio Il ""Pale"" con le polpette alla birra, è fantastico. Consigliatissimo."
50,5 maggio 2019,DARIO Q,"Birre fantastiche, ottimi Taglieri e Coktail . Ampia scelta di alcolici di ottima qualità. Personale gentilissimo e disponibile a suggerire le varie tipologie delle birre da loro prodotte . Un fiore all'occhiello per Centocelle !"
40,3 maggio 2019,1965stefanob,"Qesta è la quinta volta che vengo in questo locale, e ne esco sempre soddisfatto.La location è minimale e giovanile, i ragazzi che che lo gestiscono simpatici e cortesi.Qui si trovano sempre una ottima selezione di birre artigianali veramente buone ad un prezzo onesto.Per quanto riguarda il cibo, sfiziosi i crostoni (bruschette), buone anche le altre pietanze.Perciò lo consiglio , da provare."
50,28 marzo 2019,Vecho92,Ottima posizione. Pulizia e genuinità dei prodotti eccellenti. Personale sempre gentile e disponibile  Ottimo rapporto qualità prezzo.  Consiglio vivamente
50,8 novembre 2018,625manuelg,"Ho avuto piacere di conoscere questo locale, personale cordiale e gentile, birre ottime, cocktail superbi, musica spettacolare...Ottimo per stare in compagnia di amici, e in coppia, buonissimo il cibo, locale nascosto, ma se ci vai una volta non te lo scordi più!"
50,20 marzo 2019,MASTRO TITTA B,E' un locale molto rinomato dove è possibile trovare qualsiasi tipo di vino per quando si vuole fare un pasto speciale.
50,5 giugno 2018,SabinaP836,"Siamo capitate qui per caso dopo la lezione in palestra e ci faceva piacere bere un ottimo bicchiere di vino accompagnato da qualcosa da mangiare e abbiamo trovato entrambe le opzioni proprio qui, accompagnato da cortesia, stile e accoglienza.Torneremo sicuramente per assaggiare anche altro e provare qualche altro vino. Servizio e accoglienza davvero super, prezzi onesti e qualità indiscussa."
50,3 febbraio 2018,RCAUTONETTUNO_2,Servizio cortesia mangiare d elite ma sopratutto vini e l'esperienza di Alberto ed Enrico. Consigliato è raccomandato. 5 stelle abbondanti. Ottimo il passito a chiusura pasto. Roberto Cinzia Franco Giovanna.
30,25 gennaio 2018,Paola P,"Cantina Rossi, che dire posto molto accogliente, curato nei particolari... i titolari sono splendidi cortesi e competenti,  un posto dove gustare in totale relax un aperitivo e non solo.. prodotti ottimi e vini  ricercati.. quindi ci ritornerò..."
50,21 gennaio 2018,Mentelocale R,In una piazza tranquilla con parcheggio ci ritrovati in un autentico gioiello. Locale caldo ed accogliente con una ricca scelta di etichette e una proposta gastronomica assolutamente interessante ed economica in proporzione alla qualità.  Ci torneremo sicuramente !!!
50,15 dicembre 2019,vales92rm,"Io e mio marito sono anni ormai che andiamo da Mario e non restiamo mai delusi o scontenti. Locale carino, tranquillo e intimo. La pizza è super! I primi piatti ottimi... ma carne e pesce veramente deliziosi. È perfetto per gustare qualcosa di gustoso in tutta calma e serenità. Consigliatissimo!"
30,28 novembre 2019,FabyloveDany,Locale carino accogliente.Pizza buona. I fritti buoni. Bruschette mi aspettavo qualcosina di più oltre al patè di olive e 4 pomodorini. Conto economico.
50,7 giugno 2019,Vittorio S,A Maggio per la prima comunione di mia figlia abbiamo scelto questo ristorante. In poche parole dico che è stato un successone.Servizio perfetto e le portate spettacolari.Gli invitati che frequentano spesso ristoranti e agriturismi sul litorale romano ci hanno fatto i complimenti per la scelta e si sono complimentati con chef e proprietari per la splendida cucina.Consigliatissimo.
40,20 marzo 2019,girplamo88,Eravamo di passaggio e ci ha incuriosito devo dire che siamo rimasti soddisfatti personale molto gentile e affabile alla prossima lo consiglio
50,9 febbraio 2019,danteciabattoni,"Ottimo per passare una serata tra amici o in famiglia il personale è speciale e si mangia meravigliosamante,  pulito e ti senti in famiglia !!!"
50,21 febbraio 2020,jsabel8,"ESPERIENZA SUPER POSITIVA....Ambiente caldo, accogliente... personale molto gentile e pronto a soddisfare ogni tua richiesta.Bruschetta con stracciatella e alici DIVINEEE.. Carciofo alla giudia strabiliante....Tonnarelli alla gricia croccantelli e buonissimi...Vino della casa bello tosto Insomma.... non fatevelo sfuggire....Io vengo da Como.... tappa obbligatoria Alla prossima caro Daniele!!!!!!"
30,16 febbraio 2020,U3642GRpamelas,"Davvero caro per essere un buco ricavato da due saracinesche  su strada a Centocelle. Carino il menù su lavagba, peccato che per scoprire quanto pagherai devi aspettare il conto (con spiacevole sorpresa)"
50,2 febbraio 2020,Gianluca F,"Questa ve la scrivo in tempo reale, visto che al momento della scrittura sono ancora seduto al tavolo dell'osteria Bonelli. I fiori di zucca sono incredibili, mentre le alici fritte vanno giù come le patatine. Col vinello bianco poi... Che te lo dico a fare! Discorso gricia: probabilmente qui potrete mangiare una delle migliori gricie di Roma, sicuramente tra le prime tre sul podio; vi stuzzica la coratella? E che taa voi perde? No, manco per idea! E se state ancora leggendo, avete sbagliato tutto, correte a prenotare un tavolo!"
50,25 gennaio 2020,maxreddevils,La prima strategia è il menu sulla lavagna.  C'è di tutto della cucina romana.  Ma le polpette meritano un po' di attenzione. Tutto strepitoso
40,19 gennaio 2020,Alberto C,"Nella realtà si chiama Osteria dei Gelsi ma vedo che la ricerca da sempre Osteria Bonelli. Io e mia moglie volevano andare ad osteria Bonelli che la domenica però è chiusa e quando abbia telefonato per prenotare sono stati loro stessi a consigliarci la struttura di Via dei Gelsi. Giudizio molto positivo. Mia moglie come primo ha preso una gricia che mi ha detto buonissima. Io un’amatriciana. Sono celiaco e mi hanno fatto delle penne senza glutine. Molto buono e la cottura della pasta perfetta. Poi come secondo io ho preso un bollito alla picchiapó (pomodoro, carote, cipolle) e mia moglie un baccalà alla catalana. Come contorno delle puntarelle alle alici. Secondi e contorno molto buoni. Buonissimo il caffè. Servizio veloce e cortese. Se posso una unica nota negativa. Vicino al nostro tavolo c’erano delle persone con un cane di grossa taglia che quasi metteva il muso sul nostro tavolo senza che i suoi padroni facessero niente. Ora io rispetto tutto e tutti ma vorrei anche io essere rispettato. Quindi i cani se proprio li volete portare, con particolare riferimento a quelli di grande taglia, sarebbe consigliabile che li teniate vicino a voi. Unica nota negativa di una bella giornata."
50,4 novembre 2016,dadotrip78,Mi reco spesso in questo bar e sempre e sottolineo sempre ho trovato qualità cortesia e gentilezza da parte di tutto il personale sempre attento!!!! Cibo e caffetteria ottimi! Davvero grandi!!!!
40,20 aprile 2016,ffx63,Locale piccolino dove offrono ottimi aperitivi e gustosi sfizi per accompagnarli. Unico piccolo neo non avere più il buffet ma io servizio a tavolo. Servizio simpatico e professionale. Sicuramente consigliato
40,31 gennaio 2016,Ciceruacchio883,"ritornato per un aperitivo dopo molto tempo, e trovo come sempre personale eccezionale gentile famigliare e femminile.ottimo il cibo genuino e apparentemente sempre o in maggior parte casareccio brave brave.Solo mi è dispiaciuto non trovare più il buffet aperto ma con servizio la tavolo che è sempre e cmq vario ma non è la stessa cosa di avere la libertà di andare e prendere da solo senza dover sgradevolmente richiedere altro se nel gruppo c'è chi è più mangione di altri.Ma rimane sempre un ottimo punto in periferia per mangiare bene e bere in compagnia.la prossima volta voglio e devo provare la vostra colazione!! :-))brave"
50,28 settembre 2015,aspide64,"Complimenti a tutte ragazze siete in gamba , che dire aperitivo super , apericena sublime e oggi ho provato il pranzo ottimo . Rapporto qualita' prezzo ok . Bellissima scoperta CONSIGLIATISSIMO !!!!!!!!!!!!!!!!!!!!!!!"
50,31 luglio 2015,40009215,"Complimenti perché le ragazze ti mettono a tuo agio e la scelta dei drink e ottima, ma se vogliamo parlare del buffet no limits... Beh qui siamo nel paradiso dei snack, tartine pizzette frittatine rustici affettati, primi e chi ne ha più ne metta! Da andarci sicuramente prezzi onestissimi"
40,13 febbraio 2020,Germanabarigelli97,Per chi ha voglia di mangiare classici piatti di pesce ben fatti a Roma questo è il posto giusto! Consigliato
10,21 dicembre 2019,H8024LWvirginial,"Cena in 2 io e il mio compagno, al momento della comanda ordiniamo crudi che non abbiamo mai ricevuto fatto presente alla proprietaria, invece di accontentarci mandando il crudo ha imposto che lo mangiassimo dopo, grigliata non grigliata 2 scampi grigliati calamaro fritto(quindi nn grigliato) e spigola gratinate cosa c'entrano con la grigliata?? Grande delusione non torneremo più"
40,27 settembre 2019,myrko917,Cena tra amici in questo ristorante zona centocelle...ottimo il rapporto qualità prezzo. Servizio eccellente con cameriera veramente carina...da ritornarci!!!
40,24 agosto 2019,Perfidia77,"Siamo tornati in questo locale dopo qualche anno, è stato ristrutturato ma la qualità del pesce resta alta con un costo in linea per la quantità di pesce inserito in menù. Personale attentissimo alle mie esigenze(sono incinta)e mi ha realizzato cose ad hoc fuori menù inserendole nello stesso prezzo. Consigliato e complimenti al personale."
50,5 agosto 2019,lda72,"Siamo stati a pranzo e meno male perchè i piatti sono davvero molto abbondanti. Tutto buonissimo, malgrado abbiamo preso i menè quelli più piccoli, alla fine la grigliata di pesce ce la siamo fatta mettere in una teglia di alluminio e portata a casa. Abbiamo preso due menù da 28 e vi assicuro che per quel prezzo nessuno vi dà tutto quello che ci hanno portato, il primo menù era con antipasto di mare e 2 assaggi di primi oltre a caffè e amaro e bibite incluse pure il vino. l'altro menù invece prevedeva l'assaggio di 2 primi e la grigliata mista di pesce. Abbiamo diviso in due, alla terza portata che era solo di antipasto (buonissimo), io ero già sazia, gli assaggi di primi sono piatti normali almeno per me, il secondo era una teglia grande portata a casa. tutto speciale, tutto buonissimo. Consigliatissimo. Chi ha detto che era caro secondo me mente, perchè tutta quella roba a quel prezzo, non la trovi da nessuna parte a Roma, soprattutto con quella qualità. Sono stati gentilissimi perchè quando gli abbiamo chiesto di mettere tutto in una teglia da portar via ci hanno detto che ci avrebbero dato un tappo anche per la bottiglia di vino che avevamo appena toccato!!!"
40,28 gennaio 2020,Angelo1972Roma,"Locale situato nel cuore del quartiere di Centocelle. Ottimi i vari ""starter"" così come gli hamburgher e i dolci. Assolutamente da tornare per provare i primi. Prezzi assolutamente competitivi. Servizio veloce e preciso. Qualche difficoltà di parcheggio."
50,6 gennaio 2020,L2888GHfrancescoc,Personale molto cortese. Hamburger sfiziosi. Ottimo rapporto qualità/prezzo. Ci tornerò senza dubbio.
50,6 dicembre 2019,valeriol255,"Eravamo in tre in giro per Centocelle e ci siamo fermati in questo pub/burger per pranzo. La sala è unica i tavoli sono sparsi tra i divani che completano gli arredamenti e una colonna al centro, le sedie sono variopinte e ricordano molto il passato. Il menù proposto era una selezioni di antipasti fritti e non e hamburger di vario tipo. Noi con molta soddisfazione abbiamo assaggiato il supplì con ragù di cinghiale, polpette cacio/ova e tre bei hamburger diversi, un hangus, un pizzicarello e un pulled pork. Da bere acqua e birra.Prezzi giusti in linea con quanto si è mangiato. Il locale accetta anche pagamenti con Satispay."
50,5 ottobre 2019,paoloaI9003YX,Molto buono prezzi nella norma ci ritorneremo sicuramente!! Accogliente e gentili hamburger veramente buoni!!
30,5 agosto 2019,lda72,"abbiamo optato per un panino, c'era il menù e non era male, ma un'amica ha preso un primo, saccottini di qualcosa e ci tornerò per assaggiare quelli."
50,15 febbraio 2020,ppatacchiola,"Conosco questo ristorante da molti anni e devo dire che non mi ha mai delusa. Fantastica la pizza, le carni e il pesce, per non parlare dei dolci che rapiscono ogni palato. I prezzi estremamente contenuti in un locale accogliente e pulitissimo.Gentilissimi i proprietari e tutto il personale.Trovatemi un motivo per non andare ...."
40,12 febbraio 2020,domenikho,Bel locale con completo menu a là carte di pizzeria e carni. Un poco difficoltoso trovare parcheggio. Piatti gustosi. Personale cortese. Prezzi poco superiori alla media.
40,3 febbraio 2020,Cristiano V,Portato in questo Ristorante da un'amico rimango favorevolmente colpito dalla qualita dei prodotti e dalla qualità delle carni ottima quella australiana e fantastiche le polpette di fassona ci tornerò per provare le pizze che dall'aspetto sembravano ottime
50,19 gennaio 2020,federica271193,"Sono stata in questa pizzeria con mia sorella per la prima volta. Abbiamo chiamato alle 19,40 per prenotare un tavolo chiedendo espressamente del menu pizza( che prevede supplì ,crocchetta,verdure pastellate , sigaro di prosciutto e mozzarella, bruschettina , pizza no stop a scelta e zeppole con la nutella ) e fortunatamente già alle 20 ci siamo accomodate . Appena entrate il ragazzo che ci aveva riposto al telefono e che già era a conoscenza della volontà di due menu pizza in quanto ce li aveva spiegati per telefono, ci ha accompagnare al tavolo, ha ordinato alla cucina gli antipasti e ci ha portato il menu per scegliere le pizze. Una volta ordinate le pizze ad una cameriera , abbiamo dovuto aspettare un po’ e alla fine ci vengono portate le pizze , ma ancora doveva arrivare l’antipasto, così ho fatto presente alla cameriera che ci mancavano i fritti e ci siamo sentite dire che di due pizze ne avevamo ordinate una fuori menu e quindi non era previsto alcun menu pizza ...rammaricate dell’accaduto ( anche perché ne la cameriera , ne sul menu erano indicate le pizze da escludere per usufruire del menu pizza) abbiamo anche chiesto se dovevamo farle riconsegnare e per un momento c’è stato un po’ di imbarazzo perché una cameriera diceva che avrebbero risolto , quindi ci ha invitato a mangiarle, dopo un po’ un’altra cameriera ha detto espressamente che non potevamo richiedere alcun menu pizza e quindi nessun antipasto ne dolce ne altre pizze, il ragazzo iniziale era sparito, parecchia confusione quindi, e per fortuna è subentrato il titolare che ha saputo egregiamente risolvere la situazione: l’inconveniente si era creato a causa del servizio che non si è saputo spiegare, ci ha fatto portate i fritti, le zeppole finali e alla fine con 10€ a persona abbiamo mangiato due pizze veramente ottime ossia una mortazza è una napoletana ( la famosa fuori menu), fritti buonissimi e zeppole sfiziose.. anche se non abbiamo provato altre pizze e ci siamo sentite un po’ in imbarazzo per i vari fraintendimenti, ci sentiamo di consigliare la pizzeria, si mangia benissimo e il prezzo è davvero irrisorio per quello che offre. Torneremo sicuramente ma ordineremo solo dopo averci fatto spiegare quali solo le pizze da “non ordinare”"
10,12 gennaio 2020,W2623HBfabiop,"Ok fai il sofisticato, ok che fai il gourmet, ok che presenti i piatti in maniera figa e tutto...ma io vorrei mangiare quando vado nei posti, non puoi farti pagare il cibo il doppio di quello che presenti nel piatto,oltretutto la qualità non è neanche eccelsa,rapporto qualità -quantità-prezzo totalmente da rivedere.A non rivederci"
50,22 febbraio 2020,Arioch76,"Sono stato più volte in questo ristorante (in realtà una pescheria che la sera cucina ), sia per cena che per aperitivo.Piatti condizionati in parte dalla disponibilità giornaliera di pesce (sinonimo di freschezza) ottimi i crudi, i fritti , i primi e le tartare....Servizio alla mano e cortese.Prezzi più che adeguatoStraconsigliato a tutti"
50,22 febbraio 2020,Roberto C,ieri sera siamo stati a cena in questo ristorante/pescheria nel quartiere di Centocelle. ottima scelta!  materie prime di qualità cucinate in modo saporito dall'ottimo sapore e gusto! ci e' piaciuto tutto! da ritornare il Sig. Danilo il proprietario gentile e molto competente!
50,1 febbraio 2020,serenamJ4387MX,Veramente tutto perfetto!! Cibo ottimo e assolutamente di qualità! Cortesia e professionalità sono quello che perfeziona ogni cosa.. l’atmosfera familiare che si respira fa sentire a casa e fa gustare con tranquillità ogni piatto!  Consigliatissimo!
10,12 dicembre 2019,Scenic63128232613,"Siamo arrivati in questo ristorante per caso alle 13 e 20, premetto si chiama pescheria ma ha un minuscolo banco con il peace con 5 varietà di brutto aspetto, pessimo già alla vista, sedie di plastica, ci sediamo e ci portano un menù scritto a penna indecifrabile, prendiamo un antipasto caldo, misero, cozze assolutamente non fresce, credo cucinate con il burro, due polpette insapore, bruchette, frittura 4 pezzetti fritti in olio vecchio per la modica somma di €28, dopo 30 minuti di attesa senza ricevere primi piatti abbiamo deciso di andare via, ci é stato fatto il conto intero per la somma di €85 (1 acqua 1 vino 1 antipasto consumati), sono passata davanti alla cucina a vista per andare nel bagno, cucina sporca così come il personale all'interno! Da evitare"
50,3 dicembre 2019,ilariadeangelis2019,"Bel posto, accogliente e familiare! Piatti eccezionali e servizio preciso! Consigliato al 100% !!!!!"
50,5 gennaio 2020,Il_Rece,"Ci siamo trovati benissimo per bere qualcosa in un ambiente accogliente e con uno stile tra il vintage, post-moderno e l'eclettico. Nasce come bar, ma di sera ha una trasformazione che lo rende più pub o comunque cocktail bar. Prezzi non esagerati, direi giusti e onesti"
30,1 gennaio 2020,SimoneR517,"Il posto e’ carino ambiente caldo, ma e’ peggiorato rispetto all’ultima visita. I bagel specialità della casa hanno un ‘pane’ da forno. Personale cerca di fare il meglio ma ci e’ sembrato un pochino suscettibile. Comunque ci torneremmo"
50,6 dicembre 2019,911donnag,"ci siamo fermate per una cioccolata calda .... il locale molto carino, la cioccolata direi molto molto buona densa al punto giusto insomma provatela, personale accogliente e gentile. merita di farci visita non vi deluderà."
50,29 novembre 2019,Donatella L,"Personale qualificato, ottime birre, ottimo il Bagalizio di ogni genere. Luogo tranquillo e molto ospitale.. La proprietaria super cool .."
10,1 ottobre 2019,carlad882,"Personale maleducato, arrogante, spazientito,svogliato e coatti TUTTI.Abbiamo ordinato la formula relativa a degli aperitivi, precisamente la STRONG.Arriviamo in casa per effettuare il pagamento e ci fanno pagare il doppio perché non avevamo compreso (secondo loro) la formula, quando in realtà, durante la prenotazione abbiamo fatte domande inerenti alla SOLA formula STRONG.SCHIFO "
50,16 febbraio 2020,Francesco V,"Il locale è molto carino e ben arredato. All’ingresso si viene accolti da una signora davvero cortese e simpatica che ti accoglie e fa sentire il benvenuto rompendo ogni timidezza. Durante la scelta, delle pietanze la casa offre un flut di prosecco e una coppa di verdure fritte per consolidare l’accoglienza. I piatti sono tutti molto buoni. E’ la seconda volta che vengo in questo locale in poco tempo ed essendo una persona molto abitudinaria difficilmente mi sposto se non ne vale veramente la pena. Pian piano sto provando ogni piatto del menu e nessuno tradisce le aspettative... attendo la prossima volta per continuare la degustazione! Complimenti per la cucina e la gestione! Davvero curata e da professionisti."
30,8 gennaio 2020,AndrewTraveler_71,IL locale è carino ben arredato. La cucina è al tipica romana. L'accoglienza e il servizio sono molto buoni. Viene servito un flut di prosecco e un coppo di verdure fritte. I piatti sono ben presentati e giusti nella quantità. Il problema che ho riscontrato è che mancava tutto di un pò di sapore ossia ho preso un piatto di cacio e pepe bella presentazione bella porzione ma mancava quel qualcosa per dire che era ottimo. la stessa cosa l'ho trovata nel dolce.Locale comunque carino e buon rapporto qualità prezzo.
50,19 dicembre 2019,alessios373,Cucina top La simpatia e la qualita'...complimenti Dagli antipasti ai dolci Tutto cucinato con amore ed esperienza  Consigliatissimo!!!
